Returns,Volatility,Node,Date,Sit,INV,DNG,QNG,HHDiffit,Ft,COT,HHst,cott,icot,idng,dngt,Node_Midwest,Node_Mountain,Node_Pacific,Node_South Central
0.211970251,0.213903326,Midwest,2010-12-24,4.98,904,117705.0,4983.0,-0.89,4.133,760034,4.09,687070736,840.7455752212389,130.2046460176991,106405320.0,1,0,0,0
-0.081917122,0.082851309,Midwest,2010-12-31,4.98,866,117705.0,4983.0,-0.82,4.274,767021,4.16,664240186,885.7055427251732,135.91801385681293,101932530.0,1,0,0,0
-0.329181803,0.332528385,Midwest,2011-01-07,5.11,817,163216.75,5653.5,-0.59,4.528,817792,4.52,668136064,1000.9694002447981,199.77570379436963,133348084.75,1,0,0,0
0.096849826,0.097659749,Midwest,2011-01-14,5.11,753,163216.75,5653.5,-0.65,4.455,852133,4.46,641656149,1131.6507304116865,216.75531208499336,122902212.75,1,0,0,0
-0.185403223,0.187347054,Midwest,2011-01-21,5.11,696,163216.75,5653.5,-0.54,4.604,836565,4.57,582249240,1201.9612068965516,234.5068247126437,113598858.0,1,0,0,0
0.200670695,0.202493529,Midwest,2011-01-28,5.11,639,163216.75,5653.5,-0.66,4.436,831568,4.45,531371952,1301.358372456964,255.4252738654147,104295503.25,1,0,0,0
-0.428454626,0.432769746,Midwest,2011-02-04,4.94,578,129191.0,5468.25,-0.43,4.37,898069,4.51,519083882,1553.7525951557093,223.51384083044982,74672398.0,1,0,0,0
0.582605306,0.588154419,Midwest,2011-02-11,4.94,510,129191.0,5468.25,-0.77,4.016,944994,4.17,481946940,1852.929411764706,253.3156862745098,65887410.0,1,0,0,0
0.300585477,0.303383112,Midwest,2011-02-18,4.94,482,129191.0,5468.25,-1.04,3.913,960208,3.9,462820256,1992.1327800829877,268.0311203319502,62270062.0,1,0,0,0
0.056089467,0.056501718,Midwest,2011-02-25,4.94,445,129191.0,5468.25,-1.1,3.891,982208,3.84,437082560,2207.208988764045,290.31685393258425,57489995.0,1,0,0,0
0.342944751,0.346155657,Midwest,2011-03-04,5.37,412,114795.5,6251.25,-1.55,3.863,956442,3.82,394054104,2321.4611650485435,278.62985436893206,47295746.0,1,0,0,0
0.012820688,0.012810795,Midwest,2011-03-11,5.37,384,114795.5,6251.25,-1.57,3.888,918567,3.8,352729728,2392.1015625,298.9466145833333,44081472.0,1,0,0,0
-0.052299499,0.052944726,Midwest,2011-03-18,5.37,373,114795.5,6251.25,-1.49,4.024,897569,3.88,334793237,2406.3512064343163,307.7627345844504,42818721.5,1,0,0,0
-0.175632569,0.177481074,Midwest,2011-03-25,5.37,369,114795.5,6251.25,-1.25,4.279,873477,4.12,322313013,2367.1463414634145,311.0989159891599,42359539.5,1,0,0,0
-0.397496938,0.401510025,Midwest,2011-04-01,5.14,346,61579.0,4755.0,-0.84,4.344,906245,4.3,313560770,2619.2052023121387,177.97398843930637,21306334.0,1,0,0,0
0.164303051,0.16577107,Midwest,2011-04-08,5.14,349,61579.0,4755.0,-0.99,4.153,950482,4.15,331718218,2723.4441260744984,176.44412607449857,21491071.0,1,0,0,0
0.029852963,0.030009243,Midwest,2011-04-15,5.14,362,61579.0,4755.0,-1.02,4.153,978580,4.12,354245960,2703.259668508287,170.10773480662982,22291598.0,1,0,0,0
-0.159064695,0.160751558,Midwest,2011-04-22,5.14,362,61579.0,4755.0,-0.87,4.281,930153,4.27,336715386,2569.483425414365,170.10773480662982,22291598.0,1,0,0,0
-0.148420005,0.150003015,Midwest,2011-04-29,5.14,380,61579.0,4755.0,-0.75,4.484,1003421,4.39,381299980,2640.5815789473686,162.05,23400020.0,1,0,0,0
-0.223143551,0.225455589,Midwest,2011-05-06,5.1,398,60284.75,5534.0,-0.6,4.487,981157,4.5,390500486,2465.218592964824,151.46922110552765,23993330.5,1,0,0,0
0.427444015,0.431479323,Midwest,2011-05-13,5.1,423,60284.75,5534.0,-0.92,4.204,956074,4.18,404419302,2260.222222222222,142.51713947990544,25500449.25,1,0,0,0
0.032088315,0.032266403,Midwest,2011-05-20,5.1,447,60284.75,5534.0,-0.95,4.204,915318,4.15,409147146,2047.6912751677853,134.86521252796422,26947283.25,1,0,0,0
-0.236388778,0.23883004,Midwest,2011-05-27,5.1,469,60284.75,5534.0,-0.75,4.383,919093,4.35,431054617,1959.686567164179,128.53891257995735,28273547.75,1,0,0,0
0.125163143,0.1262493,Midwest,2011-06-03,5.5,494,49215.5,5577.75,-0.85,4.699,981615,4.65,484917810,1987.0748987854251,99.62651821862349,24312457.0,1,0,0,0
-0.237958637,0.240415216,Midwest,2011-06-10,5.5,517,49215.5,5577.75,-0.67,4.787,1013660,4.83,524062220,1960.6576402321084,95.19439071566731,25444413.5,1,0,0,0
0.338602163,0.341770701,Midwest,2011-06-17,5.5,548,49215.5,5577.75,-0.94,4.508,976498,4.56,535120904,1781.9306569343066,89.80930656934306,26970094.0,1,0,0,0
0.218879153,0.220879634,Midwest,2011-06-24,5.5,576,49215.5,5577.75,-1.17,4.289,960530,4.33,553265280,1667.5868055555557,85.44357638888889,28348128.0,1,0,0,0
0.025317808,0.025429841,Midwest,2011-07-01,5.52,605,47998.2,4872.8,-1.2,4.323,974776,4.32,589739480,1611.2,79.33586776859504,29038911.0,1,0,0,0
0.016529302,0.016555591,Midwest,2011-07-08,5.52,635,47998.2,4872.8,-1.22,4.23,988230,4.3,627526050,1556.267716535433,75.58771653543306,30478857.0,1,0,0,0
-0.094490843,0.095547703,Midwest,2011-07-15,5.52,660,47998.2,4872.8,-1.11,4.39,980563,4.41,647171580,1485.7015151515152,72.72454545454545,31678811.999999996,1,0,0,0
-0.166235419,0.167992242,Midwest,2011-07-22,5.52,681,47998.2,4872.8,-0.94,4.475,951287,4.58,647826447,1396.8972099853156,70.48193832599118,32686774.2,1,0,0,0
0.175204089,0.176778462,Midwest,2011-07-29,5.52,703,47998.2,4872.8,-1.12,4.303,968004,4.4,680506812,1376.9615931721196,68.27624466571835,33742734.6,1,0,0,0
0.569768159,0.575192029,Midwest,2011-08-05,6.19,724,53151.75,5574.0,-1.98,4.063,981087,4.21,710306988,1355.092541436464,73.41401933701657,38481867.0,1,0,0,0
0.063591103,0.064076543,Midwest,2011-08-12,6.19,752,53151.75,5574.0,-2.11,4.02,1000246,4.08,752184992,1330.1143617021276,70.68051861702128,39970116.0,1,0,0,0
0.032636929,0.03282037,Midwest,2011-08-19,6.19,784,53151.75,5574.0,-2.18,3.944,998590,4.01,782894560,1273.7117346938776,67.79559948979592,41670972.0,1,0,0,0
0.0,0.000134976,Midwest,2011-08-26,6.19,815,53151.75,5574.0,-2.18,3.933,975210,4.01,794796150,1196.5766871165645,65.21687116564418,43318676.25,1,0,0,0
-0.26650125,0.2692363,Midwest,2011-09-02,5.68,848,39050.8,4597.6,-1.67,3.948,977952,4.01,829303296,1153.245283018868,46.05047169811321,33115078.400000002,1,0,0,0
0.029500664,0.029653507,Midwest,2011-09-09,5.68,882,39050.8,4597.6,-1.72,3.943,952674,3.96,840258468,1080.1292517006802,44.275283446712024,34442805.6,1,0,0,0
0.0058,0.00572,Midwest,2011-09-16,5.68,916,39050.8,4597.6,-1.73,3.918,953117,3.95,873055172,1040.5207423580787,42.631877729257646,35770532.800000004,1,0,0,0
0.098981834,0.099812557,Midwest,2011-09-23,5.68,953,39050.8,4597.6,-1.91,3.753,913905,3.77,870951465,958.9769150052466,40.97670514165792,37215412.400000006,1,0,0,0
-0.021164811,0.021506278,Midwest,2011-09-30,5.68,990,39050.8,4597.6,-1.87,3.756,938710,3.81,929322900,948.1919191919192,39.44525252525253,38660292.0,1,0,0,0
-0.435318071,0.439700153,Midwest,2011-10-07,4.74,1023,65553.0,5639.25,-1.21,3.581,968457,3.53,990731511,946.683284457478,64.0791788856305,67060719.0,1,0,0,0
0.040491361,0.040751433,Midwest,2011-10-14,4.74,1059,65553.0,5639.25,-1.26,3.576,996833,3.48,1055646147,941.2965061378659,61.90084985835694,69420627.0,1,0,0,0
-0.117783036,0.119067141,Midwest,2011-10-21,4.74,1086,65553.0,5639.25,-1.12,3.617,977327,3.62,1061377122,899.9327808471455,60.36187845303867,71190558.0,1,0,0,0
0.0,0.000134976,Midwest,2011-10-28,4.74,1109,65553.0,5639.25,-1.12,3.66,960199,3.62,1064860691,865.824165915239,59.110009017132555,72698277.0,1,0,0,0
0.052185753,0.052559919,Midwest,2011-11-04,4.65,1122,91073.0,5731.75,-1.18,3.805,971799,3.47,1090358478,866.1310160427807,81.17023172905526,102183906.0,1,0,0,0
0.041499731,0.04176964,Midwest,2011-11-11,4.65,1123,91073.0,5731.75,-1.23,3.665,996935,3.42,1119558005,887.7426536064114,81.0979519145147,102274979.0,1,0,0,0
0.231240762,0.233361847,Midwest,2011-11-18,4.65,1122,91073.0,5731.75,-1.55,3.386,991038,3.1,1111944636,883.2780748663101,81.17023172905526,102183906.0,1,0,0,0
0.109866478,0.110803395,Midwest,2011-11-25,4.65,1108,91073.0,5731.75,-1.73,3.454,955095,2.92,1058245260,861.9990974729242,82.19584837545126,100908884.0,1,0,0,0
-0.301261331,0.304335511,Midwest,2011-12-02,4.65,1093,98317.2,5120.8,-1.28,3.556,943649,3.37,1031408357,863.3568161024702,89.95169258920403,107460699.6,1,0,0,0
-0.015748357,0.016036979,Midwest,2011-12-09,4.65,1061,98317.2,5120.8,-1.26,3.429,988215,3.39,1048496115,931.3996229971725,92.66465598491989,104314549.2,1,0,0,0
0.219963898,0.221974963,Midwest,2011-12-16,4.65,1028,98317.2,5120.8,-1.57,3.185,994703,3.08,1022554684,967.6099221789883,95.63929961089494,101070081.6,1,0,0,0
0.02515856,0.025269039,Midwest,2011-12-23,4.65,998,98317.2,5120.8,-1.61,3.132,1000237,3.04,998236526,1002.2414829659318,98.51422845691383,98120565.6,1,0,0,0
0.0,0.000134976,Midwest,2011-12-30,4.65,964,98317.2,5120.8,-1.61,3.053,1016237,3.04,979652468,1054.1877593360996,101.98879668049793,94777780.8,1,0,0,0
-0.446675377,0.451168264,Midwest,2012-01-06,3.95,923,141499.75,5373.25,-1.03,3.033,1096284,2.92,1011870132,1187.7399783315277,153.30417118093175,130604269.25,1,0,0,0
0.10146946,0.102324454,Midwest,2012-01-13,3.95,890,141499.75,5373.25,-1.14,2.819,1134701,2.81,1009883890,1274.9449438202248,158.9884831460674,125934777.5,1,0,0,0
0.307226669,0.310089097,Midwest,2012-01-20,3.95,831,141499.75,5373.25,-1.55,2.406,1152540,2.4,957760740,1386.9314079422384,170.27647412755715,117586292.25,1,0,0,0
-0.116171432,0.117439814,Midwest,2012-01-27,3.95,778,141499.75,5373.25,-1.38,2.618,1203330,2.57,936190740,1546.6966580976864,181.8762853470437,110086805.5,1,0,0,0
-0.13146314,0.132880713,Midwest,2012-02-03,3.66,745,125176.75,5066.5,-1.21,2.53,1256019,2.45,935734155,1685.9315436241611,168.0224832214765,93256678.75,1,0,0,0
-0.050858417,0.051489584,Midwest,2012-02-10,3.66,702,125176.75,5066.5,-1.15,2.485,1262254,2.51,886102308,1798.082621082621,178.3144586894587,87874078.5,1,0,0,0
-0.00873,0.00895,Midwest,2012-02-17,3.66,651,125176.75,5066.5,-1.14,2.528,1252913,2.52,815646363,1924.5975422427036,192.2837941628264,81490064.25,1,0,0,0
-0.10146946,0.102594405,Midwest,2012-02-24,3.66,619,125176.75,5066.5,-1.03,2.61,1204381,2.63,745511839,1945.6882067851373,202.2241518578352,77484408.25,1,0,0,0
0.721857286,0.728764987,Midwest,2012-03-02,4.57,589,68878.0,4294.6,-2.12,2.506,1216428,2.45,716476092,2065.2427843803057,116.94057724957555,40569142.0,1,0,0,0
0.085831436,0.08653386,Midwest,2012-03-09,4.57,558,68878.0,4294.6,-2.31,2.322,1231889,2.26,687394062,2207.6863799283155,123.43727598566308,38433924.0,1,0,0,0
0.062913825,0.063392658,Midwest,2012-03-16,4.57,550,68878.0,4294.6,-2.46,2.291,1238679,2.11,681273450,2252.1436363636362,125.23272727272727,37882900.0,1,0,0,0
-0.020534602,0.020869921,Midwest,2012-03-23,4.57,557,68878.0,4294.6,-2.41,2.318,1231442,2.16,685913194,2210.847396768402,123.65888689407541,38365046.0,1,0,0,0
0.040656006,0.040917683,Midwest,2012-03-30,4.57,563,68878.0,4294.6,-2.51,2.18,1234227,2.06,694869801,2192.2326820603907,122.34103019538188,38778314.0,1,0,0,0
-0.642651017,0.649055907,Midwest,2012-04-06,3.29,564,78256.25,5225.75,-1.32,2.142,1252198,1.97,706239672,2220.209219858156,138.75221631205673,44136525.0,1,0,0,0
0.029852963,0.030009243,Midwest,2012-04-13,3.29,569,78256.25,5225.75,-1.36,2.017,1308103,1.93,744310607,2298.95079086116,137.5329525483304,44527806.25,1,0,0,0
0.050189745,0.050544436,Midwest,2012-04-20,3.29,587,78256.25,5225.75,-1.43,1.95,1284741,1.86,754142967,2188.655877342419,133.31558773424192,45936418.75,1,0,0,0
-0.103032226,0.104172418,Midwest,2012-04-27,3.29,597,78256.25,5225.75,-1.29,2.054,1257703,2.0,750848691,2106.705192629816,131.0824958123953,46718981.25,1,0,0,0
0.202782629,0.204626067,Midwest,2012-05-04,3.84,607,63096.75,5374.5,-1.58,2.306,1226562,2.26,744523134,2020.6952224052718,103.94851729818781,38299727.25,1,0,0,0
-0.045315196,0.045892282,Midwest,2012-05-11,3.84,628,63096.75,5374.5,-1.51,2.438,1222589,2.33,767785892,1946.7977707006369,100.47253184713375,39624759.0,1,0,0,0
-0.112005058,0.113232792,Midwest,2012-05-18,3.84,648,63096.75,5374.5,-1.35,2.577,1210292,2.49,784269216,1867.7345679012346,97.37152777777777,40886694.0,1,0,0,0
-0.076961041,0.077846874,Midwest,2012-05-25,3.84,669,63096.75,5374.5,-1.25,2.654,1207028,2.59,807501732,1804.2272047832587,94.31502242152466,42211725.75,1,0,0,0
0.370183294,0.373659948,Midwest,2012-06-01,4.18,689,49286.0,4148.0,-1.81,2.399,1206991,2.37,831616799,1751.801161103048,71.53265602322206,33958054.0,1,0,0,0
0.021858794,0.02193708,Midwest,2012-06-08,4.18,709,49286.0,4148.0,-1.85,2.371,1176268,2.33,833974012,1659.0521861777152,69.5148095909732,34943774.0,1,0,0,0
0.047502334,0.047830807,Midwest,2012-06-15,4.18,727,49286.0,4148.0,-1.94,2.319,1185328,2.24,861733456,1630.4374140302614,67.79367262723521,35830922.0,1,0,0,0
-0.155870371,0.157526069,Midwest,2012-06-22,4.18,746,49286.0,4148.0,-1.66,2.581,1145017,2.52,854182682,1534.8753351206435,66.06702412868633,36767356.0,1,0,0,0
-0.156160731,0.157819262,Midwest,2012-06-29,4.18,764,49286.0,4148.0,-1.42,2.756,1115630,2.76,852341320,1460.2486910994764,64.51047120418848,37654504.0,1,0,0,0
0.09402895,0.094811351,Midwest,2012-07-06,4.4,775,70846.5,5326.75,-1.56,2.861,1116158,2.84,865022450,1440.203870967742,91.41483870967743,54906037.5,1,0,0,0
0.012739026,0.012728336,Midwest,2012-07-13,4.4,789,70846.5,5326.75,-1.58,2.844,1117917,2.82,882036513,1416.8783269961978,89.79277566539923,55897888.5,1,0,0,0
-0.065382759,0.066155631,Midwest,2012-07-20,4.4,801,70846.5,5326.75,-1.48,2.93,1123235,2.92,899711235,1402.29088639201,88.44756554307116,56748046.5,1,0,0,0
-0.153025187,0.154653127,Midwest,2012-07-27,4.4,820,70846.5,5326.75,-1.27,3.098,1126758,3.13,923941560,1374.0951219512194,86.39817073170731,58094130.0,1,0,0,0
0.502920444,0.507692126,Midwest,2012-08-03,5.22,839,45727.2,4269.2,-2.1,3.078,1112252,3.12,933179428,1325.6877234803337,54.50202622169249,38365120.8,1,0,0,0
0.090971778,0.091724353,Midwest,2012-08-10,5.22,858,45727.2,4269.2,-2.3,2.904,1076707,2.92,923814606,1254.9032634032635,53.29510489510489,39233937.599999994,1,0,0,0
0.063178902,0.06366032,Midwest,2012-08-17,5.22,887,45727.2,4269.2,-2.45,2.751,1086018,2.77,963297966,1224.3720405862457,51.552649379932355,40560026.4,1,0,0,0
-0.0082,0.00841,Midwest,2012-08-24,5.22,913,45727.2,4269.2,-2.43,2.776,1080414,2.79,986417982,1183.3669222343922,50.08455640744797,41748933.599999994,1,0,0,0
0.028399475,0.028541573,Midwest,2012-08-31,5.22,936,45727.2,4269.2,-2.5,2.69,1101920,2.72,1031397120,1177.2649572649573,48.85384615384615,42800659.199999996,1,0,0,0
-0.661648514,0.66823875,Midwest,2012-09-07,4.11,964,54899.0,5150.5,-1.29,2.777,1133496,2.82,1092690144,1175.8257261410788,56.94917012448133,52922636.0,1,0,0,0
-0.047628049,0.0482277,Midwest,2012-09-14,4.11,991,54899.0,5150.5,-1.23,2.969,1122990,2.88,1112883090,1133.188698284561,55.39757820383451,54404909.0,1,0,0,0
0.093090423,0.093863668,Midwest,2012-09-21,4.11,1018,54899.0,5150.5,-1.35,2.816,1067076,2.76,1086283368,1048.2082514734775,53.92829076620825,55887182.0,1,0,0,0
-0.134590154,0.136038236,Midwest,2012-09-28,4.11,1044,54899.0,5150.5,-1.18,3.08,1147792,2.93,1198294848,1099.4176245210729,52.58524904214559,57314556.0,1,0,0,0
-0.304776506,0.307884981,Midwest,2012-10-05,4.09,1067,73932.0,5294.25,-0.87,3.442,1187378,3.22,1266932326,1112.8191190253046,69.2895970009372,78885444.0,1,0,0,0
-0.047067511,0.047661693,Midwest,2012-10-12,4.09,1081,73932.0,5294.25,-0.83,3.512,1188592,3.26,1284867952,1099.5300647548565,68.3922294172063,79920492.0,1,0,0,0
-0.062131781,0.062872935,Midwest,2012-10-19,4.09,1100,73932.0,5294.25,-0.78,3.519,1204690,3.31,1325159000,1095.1727272727273,67.21090909090908,81325200.0,1,0,0,0
-0.137201122,0.138674677,Midwest,2012-10-26,4.09,1119,73932.0,5294.25,-0.68,3.454,1183848,3.41,1324725912,1057.9517426273458,66.06970509383378,82729908.0,1,0,0,0
0.149940147,0.151268037,Midwest,2012-11-02,4.23,1124,80542.6,4084.0,-0.79,3.621,1175941,3.44,1321757684,1046.2108540925267,71.65711743772242,90529882.4,1,0,0,0
0.049392755,0.049739671,Midwest,2012-11-09,4.23,1118,80542.6,4084.0,-0.83,3.572,1150704,3.4,1286487072,1029.252236135957,72.04168157423972,90046626.80000001,1,0,0,0
-0.184734103,0.186671406,Midwest,2012-11-16,4.23,1107,80542.6,4084.0,-0.69,3.712,1156533,3.54,1280282031,1044.7452574525746,72.75754290876243,89160658.2,1,0,0,0
-0.10697212,0.108150751,Midwest,2012-11-23,4.23,1103,80542.6,4084.0,-0.62,3.839,1164799,3.61,1284773297,1056.0281051677243,73.02139619220308,88838487.80000001,1,0,0,0
-0.084083117,0.085038436,Midwest,2012-11-30,4.23,1072,80542.6,4084.0,-0.57,3.681,1152312,3.66,1235278464,1074.9179104477612,75.1330223880597,86341667.2,1,0,0,0
0.701880861,0.708593665,Midwest,2012-12-07,4.56,1062,121237.5,5246.75,-1.15,3.609,1137704,3.41,1208241648,1071.2843691148776,114.159604519774,128754225.0,1,0,0,0
0.091349779,0.092106041,Midwest,2012-12-14,4.56,1029,121237.5,5246.75,-1.26,3.383,1167143,3.3,1200990147,1134.2497570456753,117.82069970845481,124753387.5,1,0,0,0
0.0,0.000134976,Midwest,2012-12-21,4.56,1004,121237.5,5246.75,-1.26,3.402,1164624,3.3,1169282496,1159.98406374502,120.75448207171314,121722450.0,1,0,0,0
-0.032260862,0.032710586,Midwest,2012-12-28,4.56,959,121237.5,5246.75,-1.22,3.39,1164815,3.34,1117057585,1214.614181438999,126.42075078206464,116266762.5,1,0,0,0
-0.385180437,0.38907336,Midwest,2013-01-04,4.11,901,150240.75,5067.25,-0.83,3.267,1175043,3.28,1058713743,1304.1542730299668,166.74889012208658,135366915.75,1,0,0,0
0.113758885,0.114733779,Midwest,2013-01-11,4.11,855,150240.75,5067.25,-0.93,3.223,1174780,3.18,1004436900,1374.0116959064328,175.7201754385965,128455841.25,1,0,0,0
-0.327906874,0.331241017,Midwest,2013-01-18,4.11,804,150240.75,5067.25,-0.67,3.465,1174981,3.44,944684724,1461.4191542288556,186.86660447761193,120793563.0,1,0,0,0
-0.161641352,0.163353354,Midwest,2013-01-25,4.11,732,150240.75,5067.25,-0.57,3.501,1146846,3.54,839491272,1566.7295081967213,205.2469262295082,109976229.0,1,0,0,0
0.434285547,0.438387603,Midwest,2013-02-01,4.14,688,134160.25,4525.75,-0.88,3.298,1201259,3.26,826466192,1746.015988372093,195.00036337209303,92302252.0,1,0,0,0
-0.08288766,0.083831315,Midwest,2013-02-08,4.14,631,134160.25,4525.75,-0.81,3.338,1193809,3.33,753293479,1891.9318541996831,212.61529318541997,84655117.75,1,0,0,0
0.08288766,0.083561363,Midwest,2013-02-15,4.14,590,134160.25,4525.75,-0.88,3.226,1199688,3.26,707815920,2033.3694915254237,227.39025423728813,79154547.5,1,0,0,0
-0.022989518,0.023348787,Midwest,2013-02-22,4.14,534,134160.25,4525.75,-0.86,3.272,1201674,3.28,641693916,2250.325842696629,251.2364232209738,71641573.5,1,0,0,0
0.088947486,0.089680311,Midwest,2013-03-01,4.42,493,105488.8,3994.0,-0.94,3.443,1236980,3.48,609831140,2509.087221095335,213.97322515212983,52005978.4,1,0,0,0
-0.100643526,0.101760413,Midwest,2013-03-08,4.42,448,105488.8,3994.0,-0.85,3.548,1272844,3.57,570234112,2841.1696428571427,235.46607142857144,47258982.4,1,0,0,0
-0.223143551,0.225455589,Midwest,2013-03-15,4.42,422,105488.8,3994.0,-0.68,3.732,1340116,3.74,565528952,3175.6303317535544,249.97345971563982,44516273.6,1,0,0,0
-0.458307589,0.462913965,Midwest,2013-03-22,4.42,382,105488.8,3994.0,-0.43,3.935,1407669,3.99,537729558,3684.997382198953,276.1486910994764,40296721.6,1,0,0,0
-0.150282203,0.151883381,Midwest,2013-03-29,4.42,356,105488.8,3994.0,-0.37,3.983,1459808,4.05,519691648,4100.5842696629215,296.31685393258425,37554012.800000004,1,0,0,0
1.209363653,1.221027626,Midwest,2013-04-05,5.23,347,87325.75,4795.75,-1.24,3.991,1517970,3.99,526735590,4374.553314121037,251.6592219020173,30302035.25,1,0,0,0
-0.1198012,0.121104996,Midwest,2013-04-12,5.23,351,87325.75,4795.75,-1.1,4.109,1564250,4.13,549051750,4456.552706552707,248.79131054131054,30651338.25,1,0,0,0
-0.115512887,0.116774845,Midwest,2013-04-19,5.23,354,87325.75,4795.75,-0.98,4.264,1573733,4.25,557101482,4445.573446327684,246.68290960451978,30913315.5,1,0,0,0
0.010152371,0.010116446,Midwest,2013-04-26,5.23,356,87325.75,4795.75,-0.99,4.198,1559802,4.24,555289512,4381.466292134832,245.29705056179776,31087967.0,1,0,0,0
-0.744972248,0.752375418,Midwest,2013-05-03,4.7,376,48546.2,4021.4,-0.47,4.225,1537414,4.23,578067664,4088.8670212765956,129.11223404255318,18253371.2,1,0,0,0
0.544301553,0.549476962,Midwest,2013-05-10,4.7,399,48546.2,4021.4,-0.81,3.96,1507390,3.89,601448610,3777.9197994987467,121.66967418546365,19369933.799999997,1,0,0,0
-0.076961041,0.077846874,Midwest,2013-05-17,4.7,419,48546.2,4021.4,-0.75,4.001,1490834,3.95,624659446,3558.0763723150358,115.86205250596657,20340857.799999997,1,0,0,0
-0.292136423,0.295121578,Midwest,2013-05-24,4.7,445,48546.2,4021.4,-0.56,4.193,1498148,4.14,666675860,3366.6247191011234,109.09258426966292,21603059.0,1,0,0,0
0.03509132,0.035298706,Midwest,2013-05-31,4.7,473,48546.2,4021.4,-0.58,4.082,1460034,4.12,690596082,3086.752642706131,102.63467230443975,22962352.599999998,1,0,0,0
0.461345567,0.46571163,Midwest,2013-06-07,4.86,500,50478.0,4806.25,-0.92,3.929,1433839,3.94,716919500,2867.678,100.956,25239000.0,1,0,0,0
0.169559305,0.171078606,Midwest,2013-06-14,4.86,529,50478.0,4806.25,-1.09,3.77,1442807,3.77,763244903,2727.423440453686,95.42155009451795,26702862.0,1,0,0,0
-0.096228032,0.09730184,Midwest,2013-06-21,4.86,560,50478.0,4806.25,-0.99,3.878,1408440,3.87,788726400,2515.0714285714284,90.13928571428572,28267680.0,1,0,0,0
0.141078598,0.142320032,Midwest,2013-06-28,4.86,586,50478.0,4806.25,-1.14,3.648,1388993,3.72,813949898,2370.295221843003,86.13993174061433,29580108.0,1,0,0,0
0.059592097,0.060038521,Midwest,2013-07-05,4.75,616,56055.0,4944.5,-1.21,3.635,1380105,3.54,850144680,2240.430194805195,90.99837662337663,34529880.0,1,0,0,0
-0.104442663,0.105596616,Midwest,2013-07-12,4.75,641,56055.0,4944.5,-1.09,3.667,1406912,3.66,901830592,2194.8705148205927,87.44929797191888,35931255.0,1,0,0,0
-0.027908788,0.028316051,Midwest,2013-07-19,4.75,658,56055.0,4944.5,-1.06,3.716,1399786,3.69,921059188,2127.334346504559,85.18996960486322,36884190.0,1,0,0,0
0.018692133,0.018739524,Midwest,2013-07-26,4.75,684,56055.0,4944.5,-1.08,3.663,1368913,3.67,936336492,2001.3347953216373,81.95175438596492,38341620.0,1,0,0,0
0.130053128,0.131186993,Midwest,2013-08-02,4.68,715,43242.8,3987.4,-1.23,3.414,1368006,3.45,978124290,1913.295104895105,60.47944055944056,30918602.000000004,1,0,0,0
0.10047053,0.101315778,Midwest,2013-08-09,4.68,745,43242.8,3987.4,-1.36,3.282,1370250,3.32,1020836250,1839.2617449664428,58.04402684563759,32215886.000000004,1,0,0,0
-0.022305758,0.022658356,Midwest,2013-08-16,4.68,774,43242.8,3987.4,-1.33,3.345,1363235,3.35,1055143890,1761.2855297157623,55.86925064599484,33469927.200000003,1,0,0,0
-0.111225635,0.112445765,Midwest,2013-08-23,4.68,805,43242.8,3987.4,-1.19,3.479,1328438,3.49,1069392590,1650.2335403726709,53.717763975155286,34810454.0,1,0,0,0
-0.051735674,0.0523754,Midwest,2013-08-30,4.68,831,43242.8,3987.4,-1.13,3.558,1328801,3.55,1104233631,1599.0385078219012,52.03706377858003,35934766.800000004,1,0,0,0
-0.036039936,0.03652653,Midwest,2013-09-06,4.73,861,52423.75,4876.25,-1.09,3.614,1306595,3.64,1124978295,1517.5319396051104,60.88704994192799,45136848.75,1,0,0,0
0.027150989,0.027280907,Midwest,2013-09-13,4.73,885,52423.75,4876.25,-1.12,3.614,1325431,3.61,1173006435,1497.6621468926553,59.23587570621469,46395018.75,1,0,0,0
-0.093526058,0.094573505,Midwest,2013-09-20,4.73,917,52423.75,4876.25,-1.02,3.721,1284673,3.71,1178045141,1400.9520174482006,57.16875681570338,48072578.75,1,0,0,0
0.145711811,0.146998448,Midwest,2013-09-27,4.73,951,52423.75,4876.25,-1.18,3.535,1275792,3.55,1213278192,1341.5268138801262,55.12486855941115,49854986.25,1,0,0,0
-0.494018505,0.498973288,Midwest,2013-10-04,4.28,980,71207.75,4949.25,-0.72,3.543,1246549,3.56,1221618020,1271.988775510204,72.6609693877551,69783595.0,1,0,0,0
-0.216223108,0.218467628,Midwest,2013-10-11,4.28,1008,71207.75,4949.25,-0.58,3.705,1266770,3.7,1276904160,1256.7162698412699,70.64260912698413,71777412.0,1,0,0,0
-0.168622712,0.170402827,Midwest,2013-10-18,4.28,1036,71207.75,4949.25,-0.49,3.78,1261740,3.79,1307162640,1217.8957528957528,68.73334942084942,73771229.0,1,0,0,0
0.185717146,0.187394087,Midwest,2013-10-25,4.28,1046,71207.75,4949.25,-0.59,3.641,1261896,3.69,1319943216,1206.4015296367113,68.07624282982792,74483306.5,1,0,0,0
0.141970261,0.143220394,Midwest,2013-11-01,4.23,1054,88256.2,3760.2,-0.68,3.556,1278043,3.55,1347057322,1212.5645161290322,83.73453510436433,93022034.8,1,0,0,0
